REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2022-04,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.351,,,,3
2022-04,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.529,,,,3
2022-04,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.621,,,,3
2022-04,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,65.591,,,,3
2022-04,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,79.494,,,,3
2022-04,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,55.46,,,,3
2022-04,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.702,,,,3
2022-04,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.484,,,,3
2022-04,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,41.274,,,,3
2022-04,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,54.045,,,,3
2022-05,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,280.961,,,,3
2022-05,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,22.868,,,,3
2022-05,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.442,,,,3
2022-05,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.026,,,,3
2022-05,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,11.698,,,,3
2022-05,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,8.702,,,,3
2022-05,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,67.723,,,,3
2022-05,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,89.651,,,,3
2022-05,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,58.607,,,,3
2022-05,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.365,,,,3
2022-05,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.744,,,,3
2022-05,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,46.498,,,,3
2022-05,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,42.112,,,,3
2022-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,273.565,,,,3
2022-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,13.265,,,,3
2022-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.068,,,,3
2022-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.024,,,,3
2022-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.68,,,,3
2022-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.493,,,,3
2022-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,53.775,,,,3
2022-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,95.996,,,,3
2022-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,54.287,,,,3
2022-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,8.813,,,,3
2022-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.989,,,,3
2022-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,38.485,,,,3
2022-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,56.242,,,,3
2022-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,277.195,,,,3
2022-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,17.169,,,,3
2022-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.599,,,,3
2022-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.91,,,,3
2022-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,9.206,,,,3
2022-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.454,,,,3
2022-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,61.804,,,,3
2022-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,97.166,,,,3
2022-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,52.539,,,,3
2022-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.567,,,,3
2022-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.592,,,,3
2022-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,41.38,,,,3
2022-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,48.517,,,,3
2022-08,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,266.521,,,,3
2022-08,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,14.816,,,,3
2022-08,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.527,,,,3
2022-08,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.238,,,,3
2022-08,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.806,,,,3
2022-08,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,6.245,,,,3
2022-08,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,55.535,,,,3
2022-08,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,101.382,,,,3
2022-08,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,46.12,,,,3
2022-08,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.876,,,,3
2022-08,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.583,,,,3
2022-08,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,33.661,,,,3
2022-08,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,48.668,,,,3
2022-09,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,294.615,,,,3
2022-09,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.334,,,,3
2022-09,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.09,,,,3
2022-09,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.378,,,,3
2022-09,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.653,,,,3
2022-09,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.213,,,,3
2022-09,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,47.328,,,,3
2022-09,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,134.514,,,,3
2022-09,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,49.003,,,,3
2022-09,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.999,,,,3
2022-09,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.031,,,,3
2022-09,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,40.973,,,,3
2022-09,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,53.436,,,,3
2022-10,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,261.632,,,,3
2022-10,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,7.928,,,,3
2022-10,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.681,,,,3
2022-10,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.078,,,,3
2022-10,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.633,,,,3
2022-10,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.536,,,,3
2022-10,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,55.272,,,,3
2022-10,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,91.276,,,,3
2022-10,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,62.296,,,,3
2022-10,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,10.122,,,,3
2022-10,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.964,,,,3
2022-10,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,47.21,,,,3
2022-10,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,44.86,,,,3
2022-11,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,259.518,,,,3
2022-11,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,16.412,,,,3
2022-11,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.784,,,,3
2022-11,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.712,,,,3
2022-11,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.994,,,,3
2022-11,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,8.922,,,,3
2022-11,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,46.938,,,,3
2022-11,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,101.844,,,,3
2022-11,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,45.846,,,,3
2022-11,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,11.35,,,,3
2022-11,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.768,,,,3
2022-11,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,31.728,,,,3
2022-11,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,48.478,,,,3
2022-12,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,252.115,,,,3
2022-12,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.058,,,,3
2022-12,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.76,,,,3
2022-12,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.012,,,,3
2022-12,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.645,,,,3
2022-12,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.641,,,,3
2022-12,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,36.873,,,,3
2022-12,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,109.034,,,,3
2022-12,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,36.446,,,,3
2022-12,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.151,,,,3
2022-12,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.364,,,,3
2022-12,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.931,,,,3
2022-12,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,57.704,,,,3
2023-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,205.585,,,,3
2023-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.11,,,,3
2023-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.798,,,,3
2023-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.653,,,,3
2023-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.623,,,,3
2023-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.036,,,,3
2023-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,36.16,,,,3
2023-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,74.935,,,,3
2023-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,35.466,,,,3
2023-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.474,,,,3
2023-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.406,,,,3
2023-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,27.586,,,,3
2023-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,50.914,,,,3
2023-02,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,245.474,,,,3
2023-02,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.86,,,,3
2023-02,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.798,,,,3
2023-02,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.703,,,,3
2023-02,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.658,,,,3
2023-02,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.701,,,,3
2023-02,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.344,,,,3
2023-02,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,100.968,,,,3
2023-02,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,45.593,,,,3
2023-02,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,9.07,,,,3
2023-02,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.236,,,,3
2023-02,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,30.287,,,,3
2023-02,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,38.709,,,,3
2023-03,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,212.635,,,,3
2023-03,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.491,,,,3
2023-03,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.766,,,,3
2023-03,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.587,,,,3
2023-03,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.129,,,,3
2023-03,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.009,,,,3
2023-03,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,33.875,,,,3
2023-03,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,79.111,,,,3
2023-03,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,38.27,,,,3
2023-03,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,8.228,,,,3
2023-03,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.11,,,,3
2023-03,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.932,,,,3
2023-03,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,52.888,,,,3
2023-04,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,259.258,,,,3
2023-04,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.945,,,,3
2023-04,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.781,,,,3
2023-04,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.98,,,,3
2023-04,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.619,,,,3
2023-04,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.565,,,,3
2023-04,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,39.082,,,,3
2023-04,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,112.079,,,,3
2023-04,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,34.821,,,,3
2023-04,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.562,,,,3
2023-04,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.748,,,,3
2023-04,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,27.511,,,,3
2023-04,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,61.331,,,,3
2023-05,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,193.709,,,,3
2023-05,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.145,,,,3
2023-05,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.742,,,,3
2023-05,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.399,,,,3
2023-05,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.492,,,,3
2023-05,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.512,,,,3
2023-05,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,24.407,,,,3
2023-05,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,70.197,,,,3
2023-05,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,47.086,,,,3
2023-05,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.668,,,,3
2023-05,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.657,,,,3
2023-05,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,36.761,,,,3
2023-05,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,40.874,,,,3
2023-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,282.657,,,,3
2023-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,19.813,,,,3
2023-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.746,,,,3
2023-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.581,,,,3
2023-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,13.888,,,,3
2023-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.598,,,,3
2023-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,35.78,,,,3
2023-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,120.414,,,,3
2023-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,41.403,,,,3
2023-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.737,,,,3
2023-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,7.23,,,,3
2023-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.436,,,,3
2023-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,65.247,,,,3
2023-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,253.675,,,,3
2023-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,13.056,,,,3
2023-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.201,,,,3
2023-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.384,,,,3
2023-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.049,,,,3
2023-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.422,,,,3
2023-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,38.806,,,,3
2023-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,98.294,,,,3
2023-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,55.205,,,,3
2023-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,10.443,,,,3
2023-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.845,,,,3
2023-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,38.917,,,,3
2023-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,48.314,,,,3
2023-08,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,250.814,,,,3
2023-08,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.638,,,,3
2023-08,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.275,,,,3
2023-08,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.554,,,,3
2023-08,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.178,,,,3
2023-08,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,6.631,,,,3
2023-08,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,53.978,,,,3
2023-08,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,82.974,,,,3
2023-08,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,53.527,,,,3
2023-08,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.131,,,,3
2023-08,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.073,,,,3
2023-08,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,40.323,,,,3
2023-08,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,47.697,,,,3
2023-09,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,268.451,,,,3
2023-09,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,16.96,,,,3
2023-09,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.394,,,,3
2023-09,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.387,,,,3
2023-09,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,9.103,,,,3
2023-09,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,6.076,,,,3
2023-09,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,54.264,,,,3
2023-09,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,101.172,,,,3
2023-09,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,56.914,,,,3
2023-09,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.138,,,,3
2023-09,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.171,,,,3
2023-09,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,48.605,,,,3
2023-09,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,39.141,,,,3
2023-10,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,270.322,,,,3
2023-10,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,17.528,,,,3
2023-10,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.967,,,,3
2023-10,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.225,,,,3
2023-10,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,10.15,,,,3
2023-10,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.186,,,,3
2023-10,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,41.577,,,,3
2023-10,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,101.871,,,,3
2023-10,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,48.903,,,,3
2023-10,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.507,,,,3
2023-10,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.168,,,,3
2023-10,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,41.228,,,,3
2023-10,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,60.443,,,,3
2023-11,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,207.569,,,,3
2023-11,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,20.439,,,,3
2023-11,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.827,,,,3
2023-11,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.809,,,,3
2023-11,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,12.871,,,,3
2023-11,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.932,,,,3
2023-11,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,27.455,,,,3
2023-11,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,63.449,,,,3
2023-11,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,56.709,,,,3
2023-11,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,8.954,,,,3
2023-11,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.629,,,,3
2023-11,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,42.126,,,,3
2023-11,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,39.517,,,,3
2023-12,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,253.86,,,,3
2023-12,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,15.098,,,,3
2023-12,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.214,,,,3
2023-12,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.695,,,,3
2023-12,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,7.988,,,,3
2023-12,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.201,,,,3
2023-12,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,46.966,,,,3
2023-12,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,71.249,,,,3
2023-12,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,57.999,,,,3
2023-12,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.488,,,,3
2023-12,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.892,,,,3
2023-12,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,44.619,,,,3
2023-12,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,62.548,,,,3
2024-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,228.574,,,,3
2024-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,15.148,,,,3
2024-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.393,,,,3
2024-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.448,,,,3
2024-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.929,,,,3
2024-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.378,,,,3
2024-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,50.245,,,,3
2024-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,82.214,,,,3
2024-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,50.109,,,,3
2024-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.777,,,,3
2024-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.427,,,,3
2024-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,41.905,,,,3
2024-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,30.858,,,,3
2024-02,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,263.539,,,,3
2024-02,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,20.552,,,,3
2024-02,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.294,,,,3
2024-02,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.554,,,,3
2024-02,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,13.126,,,,3
2024-02,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.578,,,,3
2024-02,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,50.606,,,,3
2024-02,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,88.504,,,,3
2024-02,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,57.068,,,,3
2024-02,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.202,,,,3
2024-02,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.189,,,,3
2024-02,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,48.677,,,,3
2024-02,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,46.809,,,,3
2024-03,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,242.514,,,,3
2024-03,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,13.047,,,,3
2024-03,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.933,,,,3
2024-03,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.191,,,,3
2024-03,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,8.509,,,,3
2024-03,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.414,,,,3
2024-03,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,46.498,,,,3
2024-03,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,72.915,,,,3
2024-03,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,48.926,,,,3
2024-03,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.503,,,,3
2024-03,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.35,,,,3
2024-03,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,40.073,,,,3
